"target" "location" "forecast_date" "target_end_date" "quantile" "value" "type" "model_type"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.05 0 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.1 0 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.15 0 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.2 1 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.25 1 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.3 1 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.35 1 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.4 1.6 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.45 2 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.5 2 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.55 3 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.6 3 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.65 4 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.7 4 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.75 5 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.8 5 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.85 6 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.9 7 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.95 9.09999999999999 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.975 11.525 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-25 2024-03-27 0.99 18.02 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.01 0 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.025 0 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.05 0 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.1 0 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.15 1 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.2 1 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.25 1 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.3 1 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.35 1 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.4 1.6 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.45 2 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.5 2 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.55 2 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.6 2 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.65 3 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.7 3 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.75 4 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.8 4 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.85 5 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.9 6 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.95 6.05 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.975 7 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-25 2024-03-28 0.99 12.04 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.01 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.025 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.05 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.1 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.15 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.2 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.25 1 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.3 1 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.35 1 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.4 1 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.45 1 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.5 2 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.55 2 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.6 2 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.65 2 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.7 3 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.75 4 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.8 4.2 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.85 6 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.9 7 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.95 8.05 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.975 11.1 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-25 2024-03-29 0.99 13.02 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.01 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.025 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.05 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.1 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.15 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.2 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.25 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.3 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.35 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.4 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.45 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.5 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.55 2 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.6 2 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.65 2.35000000000001 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.7 3 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.75 3.25000000000001 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.8 4 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.85 5 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.9 6 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.95 8 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.975 9.04999999999998 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-25 2024-03-30 0.99 13 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.01 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.025 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.05 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.1 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.15 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.2 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.25 1 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.3 1 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.35 1 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.4 1 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.45 2 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.5 2 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.55 2.45 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.6 3 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.65 3 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.7 4 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.75 4 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.8 5 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.85 6 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.9 7 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.95 9.05 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.975 10 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-25 2024-03-31 0.99 10 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.01 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.025 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.05 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.1 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.15 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.2 1 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.25 1 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.3 1 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.35 1 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.4 2 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.45 2 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.5 2 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.55 3 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.6 3 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.65 3.35000000000001 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.7 4 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.75 5 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.8 5 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.85 6 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.9 7 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.95 10.05 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.975 11.525 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-25 2024-04-01 0.99 12.01 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.01 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.025 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.05 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.1 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.15 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.2 1 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.25 1 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.3 1 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.35 1 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.4 2 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.45 2 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.5 2 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.55 3 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.6 3 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.65 4 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.7 4 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.75 5 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.8 5.2 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.85 6 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.9 7 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.95 10.05 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.975 13.05 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-25 2024-04-02 0.99 14 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.01 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.025 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.05 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.1 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.15 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.2 1 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.25 2 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.3 2 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.35 2 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.4 3 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.45 3 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.5 3 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.55 4 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.6 4 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.65 4 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.7 5 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.75 5 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.8 6 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.85 7 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.9 8 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.95 10.05 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.975 12.05 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-25 2024-04-03 0.99 16 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.01 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.025 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.05 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.1 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.15 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.2 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.25 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.3 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.35 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.4 2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.45 2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.5 2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.55 3 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.6 3 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.65 3 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.7 4 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.75 4 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.8 5.2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.85 7 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.9 9 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.95 10 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.975 11 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-25 2024-04-04 0.99 16 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.01 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.025 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.05 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.1 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.15 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.2 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.25 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.3 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.35 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.4 2 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.45 2 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.5 2 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.55 3 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.6 3 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.65 4 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.7 4 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.75 4 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.8 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.85 7 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.9 8.10000000000001 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.95 11.05 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.975 14.1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-25 2024-04-05 0.99 20.01 "quantile" "site-level infection dynamics"
"12 day ahead inc hosp" "02" 2024-03-25 2024-04-06 0.01 0 "quantile" "site-level infection dynamics"
"12 day ahead inc hosp" "02" 2024-03-25 2024-04-06 0.025 0 "quantile" "site-level infection dynamics"
"12 day ahead inc hosp" "02" 2024-03-25 2024-04-06 0.05 0 "quantile" "site-level infection dynamics"
