"target" "location" "forecast_date" "target_end_date" "quantile" "value" "type" "model_type"
"2 day ahead inc hosp" "02" 2024-02-19 2024-02-21 0.9 12 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-19 2024-02-21 0.95 13 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-19 2024-02-21 0.975 15 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-19 2024-02-21 0.99 17.01 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.01 0.99 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.025 2 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.05 2 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.1 3 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.15 3 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.2 3 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.25 4 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.3 4 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.35 5 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.4 6 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.45 6 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.5 6 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.55 6 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.6 7 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.65 7.35000000000001 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.7 8 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.75 9 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.8 9 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.85 10 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.9 11 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.95 12 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.975 13 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-19 2024-02-22 0.99 14 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.01 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.025 0.475 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.05 1.95 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.1 2 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.15 3 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.2 4 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.25 4 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.3 4 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.35 5 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.4 5 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.45 6 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.5 6 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.55 6 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.6 7 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.65 7 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.7 7 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.75 8 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.8 8 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.85 9 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.9 9.10000000000001 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.95 10.1 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.975 13.05 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-19 2024-02-23 0.99 15.05 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.01 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.025 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.05 2 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.1 2.9 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.15 3 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.2 3 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.25 4 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.3 4 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.35 4 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.4 5 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.45 5 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.5 5.5 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.55 6 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.6 6 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.65 6 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.7 7 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.75 7 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.8 8 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.85 8 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.9 9 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.95 9.05 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.975 10 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-19 2024-02-24 0.99 10 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.01 2 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.025 3 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.05 3.95 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.1 5 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.15 6 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.2 7 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.25 7 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.3 7 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.35 8 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.4 8 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.45 8 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.5 9 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.55 9.45 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.6 11 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.65 11 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.7 12 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.75 12 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.8 13 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.85 13.15 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.9 15 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.95 16 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.975 16.525 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-19 2024-02-25 0.99 24.01 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.01 0.99 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.025 2.475 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.05 3 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.1 3.9 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.15 4 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.2 4 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.25 5 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.3 5 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.35 5.65000000000001 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.4 6 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.45 6 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.5 7 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.55 7 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.6 8 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.65 8 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.7 9 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.75 9 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.8 10 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.85 11 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.9 12.1 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.95 14 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.975 15 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-19 2024-02-26 0.99 16.04 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.01 2 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.025 2 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.05 3 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.1 3.9 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.15 4 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.2 4 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.25 5 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.3 5 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.35 5.65000000000001 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.4 6 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.45 6 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.5 6.5 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.55 7 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.6 7 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.65 8 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.7 8 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.75 8.25000000000001 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.8 9 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.85 10 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.9 11 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.95 11 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.975 12.575 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-19 2024-02-27 0.99 14.03 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.01 2 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.025 2.475 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.05 4 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.1 4 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.15 5 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.2 5 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.25 6 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.3 6 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.35 7 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.4 7 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.45 8 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.5 8 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.55 9 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.6 9 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.65 9.35000000000001 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.7 10 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.75 10 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.8 11 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.85 12.15 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.9 14 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.95 15.05 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.975 16.525 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-19 2024-02-28 0.99 17 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.01 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.025 2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.05 2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.1 3 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.15 4 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.2 4 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.25 4 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.3 4.7 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.35 5 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.4 5 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.45 5 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.5 6 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.55 6 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.6 7 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.65 7 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.7 7.30000000000001 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.75 8 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.8 9 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.85 10 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.9 10.1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.95 12 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.975 13.05 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-19 2024-02-29 0.99 14.01 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.01 0.99 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.025 1.475 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.05 2 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.1 2 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.15 3 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.2 4 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.25 4 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.3 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.35 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.4 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.45 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.5 6 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.55 6 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.6 6 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.65 7 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.7 7 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.75 8 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.8 9 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.85 9 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.9 10 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.95 12 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.975 13.525 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-19 2024-03-01 0.99 14.02 "quantile" "site-level infection dynamics"
"12 day ahead inc hosp" "02" 2024-02-19 2024-03-02 0.01 0.99 "quantile" "site-level infection dynamics"
"12 day ahead inc hosp" "02" 2024-02-19 2024-03-02 0.025 1.475 "quantile" "site-level infection dynamics"
