"target" "location" "forecast_date" "target_end_date" "quantile" "value" "type" "model_type"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.025 1.475 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.05 2 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.1 3 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.15 3.85 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.2 4 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.25 5 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.3 5 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.35 5 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.4 5 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.45 6 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.5 6 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.55 7 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.6 7 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.65 8 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.7 8 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.75 9 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.8 10 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.85 10 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.9 11 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.95 12 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.975 13.525 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-03-04 2024-03-06 0.99 16.03 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.01 0.99 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.025 1 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.05 1.95 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.1 3 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.15 3.85 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.2 4 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.25 4 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.3 4 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.35 5 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.4 5 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.45 6 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.5 6 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.55 6 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.6 7 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.65 7 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.7 7 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.75 8 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.8 9 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.85 9 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.9 10 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.95 11.05 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.975 12 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-03-04 2024-03-07 0.99 12.02 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.01 0.99 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.025 1 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.05 2 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.1 3 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.15 3 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.2 4 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.25 4 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.3 4 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.35 5 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.4 5 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.45 5 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.5 5.5 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.55 6 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.6 6 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.65 6 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.7 7 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.75 7 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.8 7.2 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.85 8 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.9 9 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.95 10 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.975 10 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-03-04 2024-03-08 0.99 11.08 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.01 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.025 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.05 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.1 2 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.15 2 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.2 2 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.25 3 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.3 3 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.35 4 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.4 4 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.45 4 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.5 5 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.55 5 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.6 5 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.65 6 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.7 6 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.75 7 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.8 7 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.85 8 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.9 9 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.95 10 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.975 11 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-03-04 2024-03-09 0.99 11.02 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.01 0.99 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.025 2 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.05 2 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.1 3 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.15 4 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.2 4 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.25 4 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.3 5 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.35 5 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.4 5.6 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.45 6 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.5 6 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.55 6 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.6 7 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.65 7 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.7 7.30000000000001 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.75 8 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.8 9 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.85 10 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.9 10.1 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.95 12 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.975 13 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-04 2024-03-10 0.99 14.04 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.01 1.99 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.025 2 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.05 2 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.1 3 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.15 3.85 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.2 4 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.25 4 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.3 4 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.35 5 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.4 5 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.45 5 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.5 5 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.55 6 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.6 6.40000000000001 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.65 7 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.7 7 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.75 7 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.8 8 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.85 9 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.9 9.10000000000001 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.95 10 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.975 10.525 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-04 2024-03-11 0.99 14 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.01 1 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.025 1.475 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.05 2 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.1 3 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.15 3 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.2 3 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.25 4 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.3 4 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.35 4 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.4 5 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.45 5 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.5 5.5 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.55 6 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.6 6 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.65 7 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.7 7 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.75 7.25000000000001 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.8 8 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.85 8 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.9 9 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.95 10 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.975 11 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-04 2024-03-12 0.99 12.01 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.01 1 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.025 1.475 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.05 2 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.1 3 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.15 4 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.2 4 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.25 4 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.3 5 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.35 5 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.4 6 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.45 6 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.5 6 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.55 7 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.6 7 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.65 7 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.7 8 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.75 8 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.8 8 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.85 9 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.9 9.10000000000001 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.95 11 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.975 12 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-04 2024-03-13 0.99 12.01 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.01 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.025 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.05 1.95 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.1 2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.15 3 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.2 3 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.25 4 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.3 4 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.35 4 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.4 5 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.45 5 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.5 5 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.55 6 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.6 6 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.65 6.35000000000001 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.7 7 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.75 7 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.8 8 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.85 9 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.9 10 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.95 11.05 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.975 12 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-04 2024-03-14 0.99 15.03 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.01 0.99 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.025 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.05 1.95 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.1 3 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.15 3 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.2 3.8 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.25 4 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.3 4 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.35 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.4 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.45 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.5 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.55 6 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.6 6 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.65 6 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.7 7 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.75 7 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.8 7 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.85 8 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.9 8 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.95 9.05 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.975 11.525 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-04 2024-03-15 0.99 13.03 "quantile" "site-level infection dynamics"
"12 day ahead inc hosp" "02" 2024-03-04 2024-03-16 0.01 0 "quantile" "site-level infection dynamics"
"12 day ahead inc hosp" "02" 2024-03-04 2024-03-16 0.025 0 "quantile" "site-level infection dynamics"
