"target" "location" "forecast_date" "target_end_date" "quantile" "value" "type" "model_type"
"6 day ahead inc hosp" "02" 2024-03-11 2024-03-17 0.6 6 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-11 2024-03-17 0.65 6 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-11 2024-03-17 0.7 7 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-11 2024-03-17 0.75 7 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-11 2024-03-17 0.8 8 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-11 2024-03-17 0.85 9 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-11 2024-03-17 0.9 9 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-11 2024-03-17 0.95 10 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-11 2024-03-17 0.975 11.525 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-03-11 2024-03-17 0.99 14 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.01 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.025 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.05 1 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.1 1 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.15 2 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.2 2 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.25 3 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.3 3 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.35 3 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.4 3 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.45 4 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.5 4 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.55 4 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.6 5 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.65 5.35000000000001 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.7 6 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.75 6.25000000000001 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.8 7.2 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.85 8.15000000000001 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.9 9 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.95 11 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.975 11 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-03-11 2024-03-18 0.99 12 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.01 0.99 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.025 1 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.05 1 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.1 1 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.15 2 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.2 2 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.25 3 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.3 3 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.35 3.65000000000001 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.4 4 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.45 4 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.5 4 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.55 4 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.6 5 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.65 5 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.7 6 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.75 7 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.8 7 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.85 8 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.9 9 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.95 12 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.975 12 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-03-11 2024-03-19 0.99 13.03 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.01 0.99 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.025 1 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.05 1.95 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.1 2 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.15 3 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.2 3 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.25 4 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.3 4 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.35 5 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.4 5 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.45 5.55 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.5 6 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.55 6 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.6 7 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.65 7 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.7 7 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.75 8 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.8 8 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.85 9 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.9 10 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.95 12 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.975 12.525 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-03-11 2024-03-20 0.99 13.03 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.01 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.025 0.475 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.05 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.1 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.15 2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.2 2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.25 2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.3 2.7 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.35 3 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.4 3 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.45 3 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.5 4 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.55 4 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.6 5 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.65 5 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.7 6 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.75 6 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.8 6 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.85 7 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.9 7 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.95 8 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.975 9 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-03-11 2024-03-21 0.99 10.01 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.01 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.025 0.475 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.05 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.1 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.15 2 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.2 2 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.25 2.75 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.3 3 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.35 3 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.4 3 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.45 4 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.5 4 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.55 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.6 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.65 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.7 6 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.75 6 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.8 6 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.85 7 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.9 7 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.95 9 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.975 10 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-03-11 2024-03-22 0.99 11.03 "quantile" "site-level infection dynamics"
"12 day ahead inc hosp" "02" 2024-03-11 2024-03-23 0.01 0 "quantile" "site-level infection dynamics"
"12 day ahead inc hosp" "02" 2024-03-11 2024-03-23 0.025 0 "quantile" "site-level infection dynamics"
"12 day ahead inc hosp" "02" 2024-03-11 2024-03-23 0.05 0 "quantile" "site-level infection dynamics"
