"target" "location" "forecast_date" "target_end_date" "quantile" "value" "type" "model_type"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.25 1 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.3 1 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.35 1 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.4 1 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.45 1 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.5 1 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.55 1.45 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.6 2 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.65 2 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.7 2 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.75 3 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.8 3 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.85 4 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.9 5 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.95 5.05 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.975 6 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-04-01 2024-04-03 0.99 10.02 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.01 0 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.025 0 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.05 0 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.1 0 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.15 0 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.2 0 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.25 1 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.3 1 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.35 1 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.4 1 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.45 1 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.5 2 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.55 2 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.6 2 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.65 2 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.7 3 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.75 3 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.8 4 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.85 4 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.9 5 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.95 7 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.975 8 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-01 2024-04-04 0.99 9 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.01 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.025 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.05 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.1 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.15 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.2 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.25 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.3 1 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.35 1 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.4 1 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.45 1 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.5 1 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.55 2 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.6 2 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.65 2 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.7 2 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.75 3 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.8 3 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.85 4 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.9 4 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.95 7 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.975 7.52499999999999 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-01 2024-04-05 0.99 8.02000000000001 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.01 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.025 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.05 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.1 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.15 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.2 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.25 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.3 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.35 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.4 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.45 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.5 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.55 2 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.6 2 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.65 2 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.7 2 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.75 3 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.8 3.2 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.85 4 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.9 5 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.95 6.05 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.975 8 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-01 2024-04-06 0.99 8.01000000000001 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.01 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.025 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.05 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.1 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.15 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.2 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.25 0.75 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.3 1 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.35 1 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.4 1 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.45 1.55 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.5 2 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.55 2 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.6 2 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.65 3 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.7 3 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.75 3 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.8 4 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.85 5 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.9 6 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.95 7.05 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.975 11.05 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-01 2024-04-07 0.99 17.03 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.01 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.025 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.05 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.1 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.15 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.2 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.25 1 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.3 1 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.35 1 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.4 1 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.45 1.55 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.5 2 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.55 2 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.6 2 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.65 2.35000000000001 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.7 3 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.75 3 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.8 4 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.85 4 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.9 6 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.95 8 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.975 9 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-01 2024-04-08 0.99 9.12000000000006 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.01 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.025 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.05 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.1 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.15 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.2 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.25 0.75 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.3 1 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.35 1 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.4 1 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.45 1.55 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.5 2 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.55 2 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.6 2.40000000000001 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.65 3 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.7 3 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.75 4 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.8 4 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.85 4 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.9 5 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.95 6 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.975 7 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-01 2024-04-09 0.99 7.04000000000002 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.01 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.025 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.05 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.1 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.15 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.2 1 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.25 1 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.3 1 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.35 1 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.4 1 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.45 1 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.5 2 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.55 2 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.6 2 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.65 3 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.7 3 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.75 4 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.8 5 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.85 5 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.9 8 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.95 11 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.975 11.525 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-01 2024-04-10 0.99 15.02 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.01 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.025 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.05 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.1 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.15 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.2 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.25 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.3 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.35 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.4 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.45 2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.5 2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.55 2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.6 3 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.65 3 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.7 3.30000000000001 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.75 4 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.8 5 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.85 5.15000000000001 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.9 7 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.95 11 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.975 12.525 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-01 2024-04-11 0.99 13.01 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.01 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.025 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.05 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.1 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.15 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.2 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.25 0.75 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.3 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.35 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.4 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.45 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.5 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.55 2 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.6 2 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.65 2 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.7 3 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.75 3.25000000000001 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.8 4 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.85 4 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.9 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.95 7 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.975 8.52499999999999 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-01 2024-04-12 0.99 10.02 "quantile" "site-level infection dynamics"
"12 day ahead inc hosp" "02" 2024-04-01 2024-04-13 0.01 0 "quantile" "site-level infection dynamics"
"12 day ahead inc hosp" "02" 2024-04-01 2024-04-13 0.025 0 "quantile" "site-level infection dynamics"
