"target" "location" "forecast_date" "target_end_date" "quantile" "value" "type" "model_type"
"1 day ahead inc hosp" "02" 2024-02-12 2024-02-13 0.95 13.05 "quantile" "site-level infection dynamics"
"1 day ahead inc hosp" "02" 2024-02-12 2024-02-13 0.975 16.525 "quantile" "site-level infection dynamics"
"1 day ahead inc hosp" "02" 2024-02-12 2024-02-13 0.99 17.01 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.01 1.99 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.025 2 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.05 2 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.1 4 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.15 4 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.2 5 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.25 5 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.3 5 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.35 6 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.4 6 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.45 6.55 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.5 7 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.55 7.45 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.6 8 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.65 8.35000000000001 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.7 9 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.75 10 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.8 10.2 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.85 11 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.9 13 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.95 14 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.975 15.05 "quantile" "site-level infection dynamics"
"2 day ahead inc hosp" "02" 2024-02-12 2024-02-14 0.99 16.03 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.01 1 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.025 1 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.05 1 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.1 2 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.15 2 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.2 3 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.25 3 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.3 4 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.35 4 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.4 4 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.45 4.55 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.5 5 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.55 5 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.6 6 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.65 6 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.7 7 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.75 7 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.8 7.2 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.85 8 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.9 9 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.95 10 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.975 11.05 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-02-12 2024-02-15 0.99 12.02 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.01 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.025 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.05 0.95 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.1 1.9 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.15 2 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.2 3 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.25 3 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.3 4 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.35 4 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.4 4 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.45 4 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.5 5 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.55 5 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.6 6 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.65 6 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.7 7 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.75 7 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.8 8 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.85 9 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.9 9.10000000000001 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.95 10.05 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.975 12 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-02-12 2024-02-16 0.99 14 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.01 0.99 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.025 1.475 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.05 2 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.1 2 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.15 2.85 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.2 3 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.25 3 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.3 4 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.35 4 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.4 4 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.45 4.55 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.5 5 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.55 5 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.6 5 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.65 5 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.7 6 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.75 6 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.8 7 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.85 9 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.9 9.10000000000001 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.95 11 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.975 11 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-02-12 2024-02-17 0.99 12.02 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.01 1.99 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.025 2 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.05 2.95 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.1 3 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.15 3 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.2 4 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.25 4 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.3 5 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.35 5 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.4 6 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.45 6 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.5 6 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.55 6 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.6 7 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.65 8 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.7 8 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.75 9 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.8 10 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.85 11 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.9 14 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.95 14.1 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.975 17 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-02-12 2024-02-18 0.99 18 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.01 0.99 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.025 2 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.05 2 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.1 3 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.15 3 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.2 3.8 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.25 4 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.3 5 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.35 5 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.4 5.6 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.45 6 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.5 6 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.55 6 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.6 7 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.65 7 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.7 8 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.75 9 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.8 9.2 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.85 11 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.9 12 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.95 13.05 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.975 14 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-02-12 2024-02-19 0.99 15.02 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.01 2 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.025 2.475 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.05 3 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.1 3 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.15 4 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.2 5 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.25 5 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.3 5 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.35 6 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.4 6 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.45 6.55 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.5 7 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.55 7 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.6 8 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.65 8 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.7 9 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.75 9 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.8 9.2 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.85 10.15 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.9 12 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.95 16 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.975 16.525 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-02-12 2024-02-20 0.99 17.1100000000001 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.01 2 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.025 3 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.05 3 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.1 4 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.15 4 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.2 5 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.25 5 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.3 6 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.35 6 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.4 6 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.45 7 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.5 7 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.55 7 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.6 8 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.65 8 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.7 9 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.75 9 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.8 10 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.85 11 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.9 12 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.95 14.05 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.975 15 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-02-12 2024-02-21 0.99 17.01 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.01 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.025 0.475 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.05 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.1 2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.15 2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.2 3 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.25 4 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.3 4 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.35 4 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.4 4 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.45 5 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.5 6 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.55 6 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.6 6 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.65 6 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.7 7 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.75 8 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.8 8 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.85 8.15000000000001 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.9 10 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.95 10 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.975 10 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-02-12 2024-02-22 0.99 11.01 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.01 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.025 2 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.05 2 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.1 3 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.15 3 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.2 4 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.25 4 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.3 4 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.35 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.4 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.45 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.5 5 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.55 6 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.6 6 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.65 6 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.7 7 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.75 7 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.8 8 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.85 8 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.9 9 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.95 10 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.975 10.525 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-02-12 2024-02-23 0.99 11.02 "quantile" "site-level infection dynamics"
"12 day ahead inc hosp" "02" 2024-02-12 2024-02-24 0.01 0.99 "quantile" "site-level infection dynamics"
"12 day ahead inc hosp" "02" 2024-02-12 2024-02-24 0.025 1 "quantile" "site-level infection dynamics"
