"target" "location" "forecast_date" "target_end_date" "quantile" "value" "type" "model_type"
"3 day ahead inc hosp" "02" 2024-04-15 2024-04-18 0.9 2 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-15 2024-04-18 0.95 3 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-15 2024-04-18 0.975 3.52499999999999 "quantile" "site-level infection dynamics"
"3 day ahead inc hosp" "02" 2024-04-15 2024-04-18 0.99 4 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.01 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.025 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.05 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.1 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.15 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.2 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.25 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.3 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.35 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.4 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.45 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.5 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.55 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.6 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.65 0 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.7 0.300000000000011 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.75 1 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.8 1 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.85 1 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.9 2 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.95 2 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.975 2 "quantile" "site-level infection dynamics"
"4 day ahead inc hosp" "02" 2024-04-15 2024-04-19 0.99 3 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.01 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.025 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.05 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.1 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.15 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.2 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.25 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.3 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.35 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.4 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.45 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.5 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.55 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.6 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.65 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.7 0 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.75 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.8 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.85 1 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.9 2 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.95 3 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.975 3.52499999999999 "quantile" "site-level infection dynamics"
"5 day ahead inc hosp" "02" 2024-04-15 2024-04-20 0.99 4.06000000000003 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.01 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.025 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.05 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.1 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.15 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.2 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.25 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.3 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.35 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.4 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.45 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.5 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.55 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.6 0 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.65 1 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.7 1 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.75 1 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.8 1 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.85 1 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.9 2 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.95 4 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.975 4.52499999999999 "quantile" "site-level infection dynamics"
"6 day ahead inc hosp" "02" 2024-04-15 2024-04-21 0.99 6.01000000000001 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.01 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.025 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.05 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.1 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.15 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.2 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.25 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.3 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.35 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.4 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.45 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.5 0 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.55 0.450000000000003 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.6 1 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.65 1 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.7 1 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.75 1 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.8 1 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.85 2 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.9 2 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.95 3.05 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.975 4 "quantile" "site-level infection dynamics"
"7 day ahead inc hosp" "02" 2024-04-15 2024-04-22 0.99 5.04000000000002 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.01 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.025 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.05 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.1 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.15 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.2 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.25 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.3 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.35 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.4 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.45 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.5 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.55 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.6 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.65 0 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.7 0.300000000000011 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.75 1 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.8 1 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.85 1 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.9 2 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.95 2 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.975 2.52499999999999 "quantile" "site-level infection dynamics"
"8 day ahead inc hosp" "02" 2024-04-15 2024-04-23 0.99 5.01000000000001 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.01 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.025 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.05 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.1 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.15 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.2 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.25 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.3 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.35 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.4 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.45 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.5 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.55 0 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.6 0.400000000000006 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.65 1 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.7 1 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.75 1 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.8 2 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.85 2 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.9 3 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.95 4.05 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.975 5 "quantile" "site-level infection dynamics"
"9 day ahead inc hosp" "02" 2024-04-15 2024-04-24 0.99 5.03000000000002 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.01 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.025 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.05 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.1 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.15 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.2 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.25 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.3 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.35 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.4 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.45 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.5 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.55 0 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.6 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.65 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.7 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.75 1 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.8 2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.85 2 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.9 2.10000000000001 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.95 3.05 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.975 4.52499999999999 "quantile" "site-level infection dynamics"
"10 day ahead inc hosp" "02" 2024-04-15 2024-04-25 0.99 6.02000000000001 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.01 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.025 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.05 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.1 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.15 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.2 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.25 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.3 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.35 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.4 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.45 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.5 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.55 0 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.6 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.65 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.7 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.75 1 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.8 1.2 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.85 2 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.9 2 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.95 3 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.975 4.52499999999999 "quantile" "site-level infection dynamics"
"11 day ahead inc hosp" "02" 2024-04-15 2024-04-26 0.99 5.08000000000004 "quantile" "site-level infection dynamics"
"12 day ahead inc hosp" "02" 2024-04-15 2024-04-27 0.01 0 "quantile" "site-level infection dynamics"
"12 day ahead inc hosp" "02" 2024-04-15 2024-04-27 0.025 0 "quantile" "site-level infection dynamics"
